Component Name,Licenses,Licenses Links,Package Type,Component Id,Package Id,Version
read-package-json-fast,ISC,http://www.opensource.org/licenses/ISC,npm,read-package-json-fast:2.0.3,npm://read-package-json-fast,2.0.3
pep517,MIT,http://www.opensource.org/licenses/MIT,pypi,pep517:0.8.2,pypi://pep517,0.8.2
3.15:python3,Python-2.0,http://www.opensource.org/licenses/Python-2.0,alpine,3.15:python3:3.9.7-r4,alpine://3.15:python3,3.9.7-r4
org.apache.directory.server:apacheds-kerberos-codec,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.apache.directory.server:apacheds-kerberos-codec:2.0.0-M15,gav://org.apache.directory.server:apacheds-kerberos-codec,2.0.0-M15
@gar/promisify,MIT,http://www.opensource.org/licenses/MIT,npm,@gar/promisify:1.1.2,npm://@gar/promisify,1.1.2
ubuntu:focal:libnss3,"BSD,MIT,MPL-2.0,ZLIB","http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.opensource.org/licenses/MIT,http://opensource.org/licenses/MPL-2.0,http://www.opensource.org/licenses/Zlib",deb,ubuntu:focal:libnss3:2:3.49.1-1ubuntu1.6,deb://ubuntu:focal:libnss3,2:3.49.1-1ubuntu1.6
github.com/xdg/stringprep,Apache-2.0,http://licenses.nuget.org/Apache-2.0,go,github.com/xdg/stringprep:1.0.3,go://github.com/xdg/stringprep,1.0.3
delayed-stream,MIT,http://www.opensource.org/licenses/MIT,npm,delayed-stream:1.0.0,npm://delayed-stream,1.0.0
express-useragent,MIT,http://www.opensource.org/licenses/MIT,npm,express-useragent:1.0.15,npm://express-useragent,1.0.15
pip,MIT,http://www.opensource.org/licenses/MIT,pypi,pip:22.0.4,pypi://pip,22.0.4
ubuntu:focal:pandoc-data,"BSD,CC-BY-SA-3.0,GPL-2.0,GPL-3.0,ISC,WTFPL","http://directory.fsf.org/wiki/License:BSD_4Clause,http://creativecommons.org/licenses/by-sa/3.0/legalcode,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.opensource.org/licenses/ISC,http://sam.zoy.org/wtfpl/COPYING",deb,ubuntu:focal:pandoc-data:2.5-3build2,deb://ubuntu:focal:pandoc-data,2.5-3build2
encoding,MIT,http://www.opensource.org/licenses/MIT,npm,encoding:0.1.13,npm://encoding,0.1.13
init-package-json,ISC,http://www.opensource.org/licenses/ISC,npm,init-package-json:2.0.5,npm://init-package-json,2.0.5
is-number-object,MIT,http://www.opensource.org/licenses/MIT,npm,is-number-object:1.0.6,npm://is-number-object,1.0.6
retrying,"Apache-2.0,MIT","http://licenses.nuget.org/Apache-2.0,http://www.opensource.org/licenses/MIT",pypi,retrying:1.3.3,pypi://retrying,1.3.3
io.swagger.parser.v3:swagger-parser-v3,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,io.swagger.parser.v3:swagger-parser-v3:2.0.28,gav://io.swagger.parser.v3:swagger-parser-v3,2.0.28
has-symbols,MIT,http://www.opensource.org/licenses/MIT,npm,has-symbols:1.0.2,npm://has-symbols,1.0.2
8:openldap,OpenLDAP,http://www.openldap.org/devel/gitweb.cgi?p=openldap.git;a=blob;f=LICENSE;hb=cd1284c4a91a8a380d904eee68d1583f989ed386,rpm,8:openldap:0:2.4.46-18.el8,rpm://8:openldap,0:2.4.46-18.el8
8:nss-sysinit,MPL-2.0,http://opensource.org/licenses/MPL-2.0,rpm,8:nss-sysinit:0:3.67.0-7.el8_5,rpm://8:nss-sysinit,0:3.67.0-7.el8_5
pyrsistent,MIT,http://www.opensource.org/licenses/MIT,pypi,pyrsistent:0.17.3,pypi://pyrsistent,0.17.3
connect-api-3.0.0.jar,Apache-2.0,http://licenses.nuget.org/Apache-2.0,generic,connect-api-3.0.0.jar,generic://sha256:341d6c4a5ca415843a227c3a95e16f17acad34b4959f4a794eb020e062f8830f/connect-api-3.0.0.jar,
moment,MIT,http://www.opensource.org/licenses/MIT,npm,moment:2.19.4,npm://moment,2.19.4
requires-port,MIT,http://www.opensource.org/licenses/MIT,npm,requires-port:1.0.0,npm://requires-port,1.0.0
setprototypeof,ISC,http://www.opensource.org/licenses/ISC,npm,setprototypeof:1.2.0,npm://setprototypeof,1.2.0
idna,"BSD,MIT","http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.opensource.org/licenses/MIT",pypi,idna:2.8,pypi://idna,2.8
mime-types,MIT,http://www.opensource.org/licenses/MIT,npm,mime-types:2.1.34,npm://mime-types,2.1.34
8:audit-libs,LGPL-3.0,http://www.gnu.org/licenses/lgpl-3.0-standalone.html,rpm,8:audit-libs:0:3.0-0.17.20191104git1c2f876.el8,rpm://8:audit-libs,0:3.0-0.17.20191104git1c2f876.el8
8:libdb,LGPL-3.0,http://www.gnu.org/licenses/lgpl-3.0-standalone.html,rpm,8:libdb:0:5.3.28-42.el8_4,rpm://8:libdb,0:5.3.28-42.el8_4
ubuntu:focal:libwebpmux3,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,deb,ubuntu:focal:libwebpmux3:0.6.1-2ubuntu0.20.04.1,deb://ubuntu:focal:libwebpmux3,0.6.1-2ubuntu0.20.04.1
callsites,MIT,http://www.opensource.org/licenses/MIT,npm,callsites:3.1.0,npm://callsites,3.1.0
chalk,MIT,http://www.opensource.org/licenses/MIT,npm,chalk:4.1.2,npm://chalk,4.1.2
path-key,MIT,http://www.opensource.org/licenses/MIT,npm,path-key:3.1.1,npm://path-key,3.1.1
redis-commands,MIT,http://www.opensource.org/licenses/MIT,npm,redis-commands:1.7.0,npm://redis-commands,1.7.0
8:publicsuffix-list-dafsa,MPL-2.0,http://opensource.org/licenses/MPL-2.0,rpm,8:publicsuffix-list-dafsa:0:20180723-1.el8,rpm://8:publicsuffix-list-dafsa,0:20180723-1.el8
github.com/go-kit/log,MIT,http://www.opensource.org/licenses/MIT,go,github.com/go-kit/log:0.1.0,go://github.com/go-kit/log,0.1.0
psutil,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,pypi,psutil:5.9.0,pypi://psutil,5.9.0
git-any,GPL-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,npm,git-any:0.0.1,npm://git-any,0.0.1
io.netty:netty-transport-native-unix-common,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,io.netty:netty-transport-native-unix-common:4.1.68.Final,gav://io.netty:netty-transport-native-unix-common,4.1.68.Final
ansi-regex,MIT,http://www.opensource.org/licenses/MIT,npm,ansi-regex:2.1.1,npm://ansi-regex,2.1.1
@typescript-eslint/typescript-estree,"BSD 2-Clause,BSD-2-Clause","http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-2-Clause",npm,@typescript-eslint/typescript-estree:4.33.0,npm://@typescript-eslint/typescript-estree,4.33.0
winston-transport,MIT,http://www.opensource.org/licenses/MIT,npm,winston-transport:4.5.0,npm://winston-transport,4.5.0
ubuntu:focal:bsdutils,"BSD-2-Clause,BSD-3-Clause,BSD-4-Clause,GPL-2.0-only,GPL-2.0-or-later,GPL-3.0-or-later,LGPL-2.1-or-later,MIT","http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-3-Clause,http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,http://www.opensource.org/licenses/MIT",deb,ubuntu:focal:bsdutils:1:2.34-0.1ubuntu9.3,deb://ubuntu:focal:bsdutils,1:2.34-0.1ubuntu9.3
ubuntu:focal:libpoppler97,"Apache-2.0,GPL-3.0","http://licenses.nuget.org/Apache-2.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html",deb,ubuntu:focal:libpoppler97:0.86.1-0ubuntu1,deb://ubuntu:focal:libpoppler97,0.86.1-0ubuntu1
eslint-plugin-import,MIT,http://www.opensource.org/licenses/MIT,npm,eslint-plugin-import:2.25.4,npm://eslint-plugin-import,2.25.4
fill-range,MIT,http://www.opensource.org/licenses/MIT,npm,fill-range:7.0.1,npm://fill-range,7.0.1
jaraco.collections,MIT,http://www.opensource.org/licenses/MIT,pypi,jaraco.collections:3.5.1,pypi://jaraco.collections,3.5.1
debian:bullseye:libdebconfclient0,BSD 2-Clause,http://opensource.org/licenses/BSD-2-Clause,deb,debian:bullseye:libdebconfclient0:0.260,deb://debian:bullseye:libdebconfclient0,0.260
debugpy,MIT,http://www.opensource.org/licenses/MIT,pypi,debugpy:1.5.1,pypi://debugpy,1.5.1
ubuntu:focal:linux-libc-dev,GPL-3.0-only,http://www.gnu.org/licenses/gpl-3.0-standalone.html,deb,ubuntu:focal:linux-libc-dev:5.4.0-107.121,deb://ubuntu:focal:linux-libc-dev,5.4.0-107.121
debian:bullseye:libattr1,"GPL-2.0,LGPL-3.0","http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/lgpl-3.0-standalone.html",deb,debian:bullseye:libattr1:1:2.4.48-6,deb://debian:bullseye:libattr1,1:2.4.48-6
ubuntu:focal:libdatrie1,"GPL-2.0,LGPL-3.0","http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/lgpl-3.0-standalone.html",deb,ubuntu:focal:libdatrie1:0.2.12-3,deb://ubuntu:focal:libdatrie1,0.2.12-3
ubuntu:focal:libxml2,"ISC,MIT","http://www.opensource.org/licenses/ISC,http://www.opensource.org/licenses/MIT",deb,ubuntu:focal:libxml2:2.9.10+dfsg-5ubuntu0.20.04.1,deb://ubuntu:focal:libxml2,2.9.10+dfsg-5ubuntu0.20.04.1
org.apache.zookeeper:zookeeper,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.apache.zookeeper:zookeeper:3.6.3,gav://org.apache.zookeeper:zookeeper,3.6.3
libnpmsearch,ISC,http://www.opensource.org/licenses/ISC,npm,libnpmsearch:4.0.1,npm://libnpmsearch,4.0.1
onetimepass,MIT,http://www.opensource.org/licenses/MIT,pypi,onetimepass:1.0.1,pypi://onetimepass,1.0.1
3.15:libgcrypt,LGPL-2.1-or-later,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,alpine,3.15:libgcrypt:1.9.4-r0,alpine://3.15:libgcrypt,1.9.4-r0
fast-levenshtein,MIT,http://www.opensource.org/licenses/MIT,npm,fast-levenshtein:2.0.6,npm://fast-levenshtein,2.0.6
ubuntu:focal:libheimntlm0-heimdal,"BSD,GPL-2.0","http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html",deb,ubuntu:focal:libheimntlm0-heimdal:7.7.0+dfsg-1ubuntu1,deb://ubuntu:focal:libheimntlm0-heimdal,7.7.0+dfsg-1ubuntu1
@babel/helper-validator-identifier,MIT,http://www.opensource.org/licenses/MIT,npm,@babel/helper-validator-identifier:7.16.7,npm://@babel/helper-validator-identifier,7.16.7
depd,MIT,http://www.opensource.org/licenses/MIT,npm,depd:2.0.0,npm://depd,2.0.0
wrapt,"BSD,BSD-2-Clause","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-2-Clause",pypi,wrapt:1.12.1,pypi://wrapt,1.12.1
ubuntu:focal:libxmuu1,MIT,http://www.opensource.org/licenses/MIT,deb,ubuntu:focal:libxmuu1:2:1.1.3-0ubuntu1,deb://ubuntu:focal:libxmuu1,2:1.1.3-0ubuntu1
ubuntu:focal:libx11-6,"BSD 2-Clause,MIT,SGI-B-2.0,X11","http://opensource.org/licenses/BSD-2-Clause,http://www.opensource.org/licenses/MIT,http://oss.sgi.com/projects/FreeB/SGIFreeSWLicB.2.0.pdf,http://www.xfree86.org/3.3.6/COPYRIGHT2.html#3",deb,ubuntu:focal:libx11-6:2:1.6.9-2ubuntu1.2,deb://ubuntu:focal:libx11-6,2:1.6.9-2ubuntu1.2
com.amazonaws:aws-java-sdk-core,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,com.amazonaws:aws-java-sdk-core:1.11.1015,gav://com.amazonaws:aws-java-sdk-core,1.11.1015
esutils,BSD-2-Clause,http://opensource.org/licenses/BSD-2-Clause,npm,esutils:2.0.3,npm://esutils,2.0.3
8:dbus-common,AFL-3.0,http://www.opensource.org/licenses/afl-3.0,rpm,8:dbus-common:1:1.12.8-14.el8,rpm://8:dbus-common,1:1.12.8-14.el8
ubuntu:focal:libtdb1,"BSD,GPL-3.0,ISC,LGPL-3.0,PostgreSQL","http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.opensource.org/licenses/ISC,http://www.gnu.org/licenses/lgpl-3.0-standalone.html,http://www.opensource.org/licenses/PostgreSQL",deb,ubuntu:focal:libtdb1:1.4.2-3build1,deb://ubuntu:focal:libtdb1,1.4.2-3build1
org.eclipse.jetty:jetty-security,"Apache-2.0,EPL-1.0","http://licenses.nuget.org/Apache-2.0,http://www.eclipse.org/legal/epl-v10.html",maven,org.eclipse.jetty:jetty-security:9.4.43.v20210629,gav://org.eclipse.jetty:jetty-security,9.4.43.v20210629
cross-spawn,MIT,http://www.opensource.org/licenses/MIT,npm,cross-spawn:7.0.3,npm://cross-spawn,7.0.3
form-data,MIT,http://www.opensource.org/licenses/MIT,npm,form-data:2.3.3,npm://form-data,2.3.3
safe-stable-stringify,MIT,http://www.opensource.org/licenses/MIT,npm,safe-stable-stringify:2.3.1,npm://safe-stable-stringify,2.3.1
pyrsistent,MIT,http://www.opensource.org/licenses/MIT,pypi,pyrsistent:0.18.1,pypi://pyrsistent,0.18.1
tornado,"Apache-2.0,http",http://licenses.nuget.org/Apache-2.0,pypi,tornado:6.1,pypi://tornado,6.1
ubuntu:focal:binutils-common,GPL-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,deb,ubuntu:focal:binutils-common:2.34-6ubuntu1.3,deb://ubuntu:focal:binutils-common,2.34-6ubuntu1.3
ubuntu:focal:libstdc++-9-dev,"BSD-2-Clause,BSD-3-Clause,GPL-3.0-only,LGPL-2.1-only,MIT,Zlib","http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-3-Clause,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,http://www.opensource.org/licenses/MIT,http://www.opensource.org/licenses/Zlib",deb,ubuntu:focal:libstdc++-9-dev:9.3.0-17ubuntu1~20.04,deb://ubuntu:focal:libstdc++-9-dev,9.3.0-17ubuntu1~20.04
org.apache.kafka:kafka-clients,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.apache.kafka:kafka-clients:2.8.0,gav://org.apache.kafka:kafka-clients,2.8.0
dir-glob,MIT,http://www.opensource.org/licenses/MIT,npm,dir-glob:3.0.1,npm://dir-glob,3.0.1
ubuntu:focal:libgcc-9-dev,"BSD-2-Clause,BSD-3-Clause,BSD-4-Clause-UC,LGPL-2.1-only,MIT,MIT-feh,Mup,Spencer-94,Zlib","http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-3-Clause,http://www.freebsd.org/copyright/license.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,http://www.opensource.org/licenses/MIT,https://fedoraproject.org/wiki/Licensing/MIT#feh,https://fedoraproject.org/wiki/Licensing/Mup,https://fedoraproject.org/wiki/Licensing/Henry_Spencer_Reg-Ex_Library_License,http://www.opensource.org/licenses/Zlib",deb,ubuntu:focal:libgcc-9-dev:9.4.0-1ubuntu1~20.04.1,deb://ubuntu:focal:libgcc-9-dev,9.4.0-1ubuntu1~20.04.1
ubuntu:focal:libatomic1,"BSD,BSD 2-Clause,GPL-3.0,LGPL-2.1,MIT,ZLIB","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-2-Clause,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,http://www.opensource.org/licenses/MIT,http://www.opensource.org/licenses/Zlib",deb,ubuntu:focal:libatomic1:10.3.0-1ubuntu1~20.04,deb://ubuntu:focal:libatomic1,10.3.0-1ubuntu1~20.04
ubuntu:focal:libgdk-pixbuf2.0-common,"GPL-2.0,LGPL-3.0","http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/lgpl-3.0-standalone.html",deb,ubuntu:focal:libgdk-pixbuf2.0-common:2.40.0+dfsg-3ubuntu0.2,deb://ubuntu:focal:libgdk-pixbuf2.0-common,2.40.0+dfsg-3ubuntu0.2
ubuntu:focal:libsmartcols1,"BSD-2-Clause,BSD-3-Clause,GPL-2.0-only,GPL-3.0-only,MIT","http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-3-Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.opensource.org/licenses/MIT",deb,ubuntu:focal:libsmartcols1:2.34-0.1ubuntu9.1,deb://ubuntu:focal:libsmartcols1,2.34-0.1ubuntu9.1
debian:bullseye:libpcre2-8-0,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,deb,debian:bullseye:libpcre2-8-0:10.36-2,deb://debian:bullseye:libpcre2-8-0,10.36-2
ubuntu:focal:libseccomp2,LGPL-2.1,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,deb,ubuntu:focal:libseccomp2:2.5.1-1ubuntu1~20.04.1,deb://ubuntu:focal:libseccomp2,2.5.1-1ubuntu1~20.04.1
io.netty:netty-handler,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,io.netty:netty-handler:4.1.63.Final,gav://io.netty:netty-handler,4.1.63.Final
js-data-binding,ISC,http://www.opensource.org/licenses/ISC,npm,js-data-binding:0.0.1,npm://js-data-binding,0.0.1
negotiator,MIT,http://www.opensource.org/licenses/MIT,npm,negotiator:0.6.2,npm://negotiator,0.6.2
xpath,MIT,http://www.opensource.org/licenses/MIT,npm,xpath:0.0.32,npm://xpath,0.0.32
async-generator,Apache-2.0,http://licenses.nuget.org/Apache-2.0,pypi,async-generator:1.10,pypi://async-generator,1.10
ubuntu:focal:libdpkg-perl,"BSD 2-Clause,GPL-2.0","http://opensource.org/licenses/BSD-2-Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html",deb,ubuntu:focal:libdpkg-perl:1.19.7ubuntu3,deb://ubuntu:focal:libdpkg-perl,1.19.7ubuntu3
github.com/golang/glog,Apache-2.0,http://licenses.nuget.org/Apache-2.0,go,github.com/golang/glog:0.0.0-20160126235308-23def4e6c14b,go://github.com/golang/glog,0.0.0-20160126235308-23def4e6c14b
@npmcli/disparity-colors,ISC,http://www.opensource.org/licenses/ISC,npm,@npmcli/disparity-colors:1.0.1,npm://@npmcli/disparity-colors,1.0.1
npm-init,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,npm,npm-init:0.0.0,npm://npm-init,0.0.0
react-xform-uploader,MIT,http://www.opensource.org/licenses/MIT,npm,react-xform-uploader:1.0.2,npm://react-xform-uploader,1.0.2
debian:bullseye:libgpm2,"GPL-2.0,GPL-3.0","http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/gpl-3.0-standalone.html",deb,debian:bullseye:libgpm2:1.20.7-8,deb://debian:bullseye:libgpm2,1.20.7-8
ubuntu:focal:texlive-base,GPL-3.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html,deb,ubuntu:focal:texlive-base:2019.20200218-1,deb://ubuntu:focal:texlive-base,2019.20200218-1
@types/node,MIT,http://www.opensource.org/licenses/MIT,npm,@types/node:17.0.16,npm://@types/node,17.0.16
ubuntu:focal:grep,GPL-3.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html,deb,ubuntu:focal:grep:3.4-1,deb://ubuntu:focal:grep,3.4-1
ubuntu:focal:libpopt0,GPL-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,deb,ubuntu:focal:libpopt0:1.16-14,deb://ubuntu:focal:libpopt0,1.16-14
ubuntu:focal:ubuntu-keyring,GPL-3.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html,deb,ubuntu:focal:ubuntu-keyring:2020.02.11.4,deb://ubuntu:focal:ubuntu-keyring,2020.02.11.4
asap,MIT,http://www.opensource.org/licenses/MIT,npm,asap:2.0.6,npm://asap,2.0.6
http-proxy-agent,MIT,http://www.opensource.org/licenses/MIT,npm,http-proxy-agent:4.0.1,npm://http-proxy-agent,4.0.1
colorama,"BSD,MIT","http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.opensource.org/licenses/MIT",pypi,colorama:0.4.3,pypi://colorama,0.4.3
3.15:alpine-baselayout,GPL-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,alpine,3.15:alpine-baselayout:3.2.0-r18,alpine://3.15:alpine-baselayout,3.2.0-r18
io.fabric8:kubernetes-model-apps,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,io.fabric8:kubernetes-model-apps:5.8.0,gav://io.fabric8:kubernetes-model-apps,5.8.0
reusify,MIT,http://www.opensource.org/licenses/MIT,npm,reusify:1.0.4,npm://reusify,1.0.4
8:glibc,"BSD-3-Clause,GPL-2.0-or-later,ISC,LGPL-2.0-or-later,Public Domain","http://opensource.org/licenses/BSD-3-Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.opensource.org/licenses/ISC,http://www.gnu.org/licenses/old-licenses/lgpl-2.0-standalone.html,http://creativecommons.org/licenses/publicdomain/",rpm,8:glibc:0:2.28-164.el8,rpm://8:glibc,0:2.28-164.el8
ubuntu:focal:xxd,"Apache-2.0,Artistic-2.0,BSD-2-Clause,BSD-3-Clause,GPL-2.0-only,GPL-2.0-or-later,Vim,X11","http://licenses.nuget.org/Apache-2.0,http://www.opensource.org/licenses/artistic-license-2.0,http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-3-Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://vimdoc.sourceforge.net/htmldoc/uganda.html,http://www.xfree86.org/3.3.6/COPYRIGHT2.html#3",deb,ubuntu:focal:xxd:2:8.1.2269-1ubuntu5.7,deb://ubuntu:focal:xxd,2:8.1.2269-1ubuntu5.7
8:chkconfig,GPL-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,rpm,8:chkconfig:0:1.19.1-1.el8,rpm://8:chkconfig,0:1.19.1-1.el8
ubuntu:focal:libmagic-mgc,"BSD 2-Clause,MIT","http://opensource.org/licenses/BSD-2-Clause,http://www.opensource.org/licenses/MIT",deb,ubuntu:focal:libmagic-mgc:1:5.38-4,deb://ubuntu:focal:libmagic-mgc,1:5.38-4
are-we-there-yet,ISC,http://www.opensource.org/licenses/ISC,npm,are-we-there-yet:2.0.0,npm://are-we-there-yet,2.0.0
8:openssl,Apache-2.0,http://licenses.nuget.org/Apache-2.0,rpm,8:openssl:1:1.1.1k-5.el8_5,rpm://8:openssl,1:1.1.1k-5.el8_5
3.14:readline,GPL-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,alpine,3.14:readline:8.1.0-r0,alpine://3.14:readline,8.1.0-r0
@types/cookie-parser,MIT,http://www.opensource.org/licenses/MIT,npm,@types/cookie-parser:1.4.2,npm://@types/cookie-parser,1.4.2
8:libibverbs,"BSD 2-Clause,GPL-2.0,LGPL-3.0","http://opensource.org/licenses/BSD-2-Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/lgpl-3.0-standalone.html",rpm,8:libibverbs:0:35.0-1.el8,rpm://8:libibverbs,0:35.0-1.el8
fs.realpath,"ISC,MIT","http://www.opensource.org/licenses/ISC,http://www.opensource.org/licenses/MIT",npm,fs.realpath:1.0.0,npm://fs.realpath,1.0.0
ubuntu:focal:libcurl4,"BSD-3-Clause,BSD-4-Clause,curl,ISC","http://opensource.org/licenses/BSD-3-Clause,http://directory.fsf.org/wiki/License:BSD_4Clause,https://github.com/bagder/curl/blob/master/COPYING,http://www.opensource.org/licenses/ISC",deb,ubuntu:focal:libcurl4:7.68.0-1ubuntu2.7,deb://ubuntu:focal:libcurl4,7.68.0-1ubuntu2.7
etag,MIT,http://www.opensource.org/licenses/MIT,npm,etag:1.8.1,npm://etag,1.8.1
material-components-web,MIT,http://www.opensource.org/licenses/MIT,npm,material-components-web:8.0.0-canary.a3212b209.0,npm://material-components-web,8.0.0-canary.a3212b209.0
@types/json5,MIT,http://www.opensource.org/licenses/MIT,npm,@types/json5:0.0.29,npm://@types/json5,0.0.29
8:file-libs,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,rpm,8:file-libs:0:5.33-20.el8,rpm://8:file-libs,0:5.33-20.el8
debian:bullseye:libssh2-1,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,deb,debian:bullseye:libssh2-1:1.9.0-2,deb://debian:bullseye:libssh2-1,1.9.0-2
ubuntu:focal:libsigc++-2.0-0v5,"GPL-2.0,LGPL-3.0","http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/lgpl-3.0-standalone.html",deb,ubuntu:focal:libsigc++-2.0-0v5:2.10.2-1build1,deb://ubuntu:focal:libsigc++-2.0-0v5,2.10.2-1build1
io.confluent:kafka-connect-storage-format,"Apache-2.0,ImageMagick","http://licenses.nuget.org/Apache-2.0,http://www.imagemagick.org/script/license.php",maven,io.confluent:kafka-connect-storage-format:10.2.2,gav://io.confluent:kafka-connect-storage-format,10.2.2
lazy-object-proxy,"BSD 2-Clause,BSD-2-Clause","http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-2-Clause",pypi,lazy-object-proxy:1.4.3,pypi://lazy-object-proxy,1.4.3
3.15:libgpg-error,LGPL-2.1-or-later,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,alpine,3.15:libgpg-error:1.42-r1,alpine://3.15:libgpg-error,1.42-r1
ubuntu:focal:python3,MIT,http://www.opensource.org/licenses/MIT,deb,ubuntu:focal:python3:3.8.2-0ubuntu2,deb://ubuntu:focal:python3,3.8.2-0ubuntu2
io.strimzi:kafka-oauth-common,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,io.strimzi:kafka-oauth-common:0.9.0,gav://io.strimzi:kafka-oauth-common,0.9.0
javax.xml.bind:jaxb-api,"CDDL-1.0,CDDL-1.1,GPL-2.0,GPL-3.0","http://www.opensource.org/licenses/cddl1,http://glassfish.java.net/public/CDDL+GPL_1_1.html,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/gpl-3.0-standalone.html",maven,javax.xml.bind:jaxb-api:2.3.0,gav://javax.xml.bind:jaxb-api,2.3.0
org.apache.commons:commons-compress,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.apache.commons:commons-compress:1.21,gav://org.apache.commons:commons-compress,1.21
commander,MIT,http://www.opensource.org/licenses/MIT,npm,commander:7.2.0,npm://commander,7.2.0
unpipe,MIT,http://www.opensource.org/licenses/MIT,npm,unpipe:1.0.0,npm://unpipe,1.0.0
ubuntu:focal:base-files,GPL-3.0-only,http://www.gnu.org/licenses/gpl-3.0-standalone.html,deb,ubuntu:focal:base-files:11ubuntu5.5,deb://ubuntu:focal:base-files,11ubuntu5.5
