Component Name,Licenses,Licenses Links,Package Type,Component Id,Package Id,Version
har-validator,MIT,http://www.opensource.org/licenses/MIT,npm,har-validator:5.1.5,npm://har-validator,5.1.5
@pyviz/jupyterlab_pyviz,BSD-3-Clause,http://opensource.org/licenses/BSD-3-Clause,npm,@pyviz/jupyterlab_pyviz:2.2.0,npm://@pyviz/jupyterlab_pyviz,2.2.0
stealthy-require,ISC,http://www.opensource.org/licenses/ISC,npm,stealthy-require:1.1.1,npm://stealthy-require,1.1.1
strip-json-comments,MIT,http://www.opensource.org/licenses/MIT,npm,strip-json-comments:3.1.1,npm://strip-json-comments,3.1.1
cffi,MIT,http://www.opensource.org/licenses/MIT,pypi,cffi:1.15.0,pypi://cffi,1.15.0
ubuntu:focal:python2.7-minimal,"Apache-2.0,BSD,MIT,ZLIB","http://licenses.nuget.org/Apache-2.0,http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.opensource.org/licenses/MIT,http://www.opensource.org/licenses/Zlib",deb,ubuntu:focal:python2.7-minimal:2.7.18-1~20.04.1,deb://ubuntu:focal:python2.7-minimal,2.7.18-1~20.04.1
yarl,Apache-2.0,http://licenses.nuget.org/Apache-2.0,pypi,yarl:1.7.2,pypi://yarl,1.7.2
ubuntu:focal:texlive-latex-base,GPL-3.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html,deb,ubuntu:focal:texlive-latex-base:2019.20200218-1,deb://ubuntu:focal:texlive-latex-base,2019.20200218-1
@npmcli/metavuln-calculator,ISC,http://www.opensource.org/licenses/ISC,npm,@npmcli/metavuln-calculator:3.0.1,npm://@npmcli/metavuln-calculator,3.0.1
PyMySQL,MIT,http://www.opensource.org/licenses/MIT,pypi,PyMySQL:1.0.2,pypi://PyMySQL,1.0.2
six,MIT,http://www.opensource.org/licenses/MIT,pypi,six:1.16.0,pypi://six,1.16.0
debian:bullseye:libaudit-common,"GPL-2.0,LGPL-2.1","http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html",deb,debian:bullseye:libaudit-common:1:3.0-2,deb://debian:bullseye:libaudit-common,1:3.0-2
side-channel,MIT,http://www.opensource.org/licenses/MIT,npm,side-channel:1.0.4,npm://side-channel,1.0.4
org.apache.zookeeper:zookeeper-jute,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.apache.zookeeper:zookeeper-jute:3.5.9,gav://org.apache.zookeeper:zookeeper-jute,3.5.9
@typescript-eslint/parser,"BSD 2-Clause,BSD-2-Clause","http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-2-Clause",npm,@typescript-eslint/parser:4.33.0,npm://@typescript-eslint/parser,4.33.0
javax.activation:activation,"CDDL-1.0,GPL-2.0,GPL-3.0","http://www.opensource.org/licenses/cddl1,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/gpl-3.0-standalone.html",maven,javax.activation:activation:1.1.1,gav://javax.activation:activation,1.1.1
ubuntu:focal:mount,"BSD-2-Clause,BSD-3-Clause,GPL-2.0-only,GPL-3.0-only,MIT","http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-3-Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.opensource.org/licenses/MIT",deb,ubuntu:focal:mount:2.34-0.1ubuntu9.1,deb://ubuntu:focal:mount,2.34-0.1ubuntu9.1
readdir-scoped-modules,ISC,http://www.opensource.org/licenses/ISC,npm,readdir-scoped-modules:1.1.0,npm://readdir-scoped-modules,1.1.0
@types/json-schema,MIT,http://www.opensource.org/licenses/MIT,npm,@types/json-schema:7.0.9,npm://@types/json-schema,7.0.9
mistune,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,pypi,mistune:0.8.4,pypi://mistune,0.8.4
ubuntu:focal:libc-dev-bin,"BSD-3-Clause,BSD-4-Clause-UC,GPL-2.0-or-later,Intel,ISC,LGPL-2.1-or-later,MIT,MIT-CMU,Spencer-94","http://opensource.org/licenses/BSD-3-Clause,http://www.freebsd.org/copyright/license.html,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://opensource.org/licenses/Intel,http://www.opensource.org/licenses/ISC,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,http://www.opensource.org/licenses/MIT,https://fedoraproject.org/wiki/Licensing:MIT?rd=Licensing/MIT#CMU_Style,https://fedoraproject.org/wiki/Licensing/Henry_Spencer_Reg-Ex_Library_License",deb,ubuntu:focal:libc-dev-bin:2.31-0ubuntu9.7,deb://ubuntu:focal:libc-dev-bin,2.31-0ubuntu9.7
async-generator,Apache-2.0,http://licenses.nuget.org/Apache-2.0,pypi,async-generator:1.10,pypi://async-generator,1.10
defusedxml,Python-2.0,http://www.opensource.org/licenses/Python-2.0,pypi,defusedxml:0.7.1,pypi://defusedxml,0.7.1
json5,Apache-2.0,http://licenses.nuget.org/Apache-2.0,pypi,json5:0.9.5,pypi://json5,0.9.5
pika,"BSD,BSD-3-Clause","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-3-Clause",pypi,pika:1.2.1,pypi://pika,1.2.1
statuses,MIT,http://www.opensource.org/licenses/MIT,npm,statuses:1.5.0,npm://statuses,1.5.0
ubuntu:focal:libsmartcols1,"BSD-2-Clause,BSD-3-Clause,BSD-4-Clause,GPL-2.0-only,GPL-2.0-or-later,GPL-3.0-or-later,LGPL-2.1-or-later,MIT","http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-3-Clause,http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,http://www.opensource.org/licenses/MIT",deb,ubuntu:focal:libsmartcols1:2.34-0.1ubuntu9.3,deb://ubuntu:focal:libsmartcols1,2.34-0.1ubuntu9.3
commons-digester:commons-digester,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,commons-digester:commons-digester:1.8,gav://commons-digester:commons-digester,1.8
github.com/beorn7/perks,MIT,http://www.opensource.org/licenses/MIT,go,github.com/beorn7/perks:1.0.1,go://github.com/beorn7/perks,1.0.1
bootstrap,MIT,http://www.opensource.org/licenses/MIT,npm,bootstrap:3.4.1,npm://bootstrap,3.4.1
debian:bullseye:libpcre2-8-0,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,deb,debian:bullseye:libpcre2-8-0:10.36-2,deb://debian:bullseye:libpcre2-8-0,10.36-2
software.amazon.ion:ion-java,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,software.amazon.ion:ion-java:1.0.2,gav://software.amazon.ion:ion-java,1.0.2
xpath,MIT,http://www.opensource.org/licenses/MIT,npm,xpath:0.0.32,npm://xpath,0.0.32
pexpect,ISC,http://www.opensource.org/licenses/ISC,pypi,pexpect:4.8.0,pypi://pexpect,4.8.0
8:gdbm-libs,GPL-3.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html,rpm,8:gdbm-libs:1:1.18-1.el8,rpm://8:gdbm-libs,1:1.18-1.el8
3.15:ncurses-terminfo-base,MIT,http://www.opensource.org/licenses/MIT,alpine,3.15:ncurses-terminfo-base:6.3_p20211120-r0,alpine://3.15:ncurses-terminfo-base,6.3_p20211120-r0
callsites,MIT,http://www.opensource.org/licenses/MIT,npm,callsites:3.1.0,npm://callsites,3.1.0
chownr,ISC,http://www.opensource.org/licenses/ISC,npm,chownr:2.0.0,npm://chownr,2.0.0
ioredis-mock,MIT,http://www.opensource.org/licenses/MIT,npm,ioredis-mock:7.2.0,npm://ioredis-mock,7.2.0
is-typedarray,MIT,http://www.opensource.org/licenses/MIT,npm,is-typedarray:1.0.0,npm://is-typedarray,1.0.0
escapism,MIT,http://www.opensource.org/licenses/MIT,pypi,escapism:1.0.1,pypi://escapism,1.0.1
fonttools,MIT,http://www.opensource.org/licenses/MIT,pypi,fonttools:4.33.3,pypi://fonttools,4.33.3
8:coreutils-single,GPL-3.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html,rpm,8:coreutils-single:0:8.30-12.el8,rpm://8:coreutils-single,0:8.30-12.el8
org.rocksdb:rocksdbjni,"Apache-2.0,GPL-2.0","http://licenses.nuget.org/Apache-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html",maven,org.rocksdb:rocksdbjni:6.22.1.1,gav://org.rocksdb:rocksdbjni,6.22.1.1
ubuntu:focal:libmagic-mgc,"BSD 2-Clause,MIT","http://opensource.org/licenses/BSD-2-Clause,http://www.opensource.org/licenses/MIT",deb,ubuntu:focal:libmagic-mgc:1:5.38-4,deb://ubuntu:focal:libmagic-mgc,1:5.38-4
io.swagger.core.v3:swagger-core,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,io.swagger.core.v3:swagger-core:2.1.11,gav://io.swagger.core.v3:swagger-core,2.1.11
org.scala-lang.modules:scala-collection-compat_2.13,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.scala-lang.modules:scala-collection-compat_2.13:2.4.4,gav://org.scala-lang.modules:scala-collection-compat_2.13,2.4.4
3.15:freetype,"FTL,GPL-2.0-or-later","http://freetype.fis.uniroma2.it/FTL.TXT,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html",alpine,3.15:freetype:2.11.1-r1,alpine://3.15:freetype,2.11.1-r1
org.scala-lang:scala-reflect,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.scala-lang:scala-reflect:2.13.5,gav://org.scala-lang:scala-reflect,2.13.5
git-any,GPL-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,npm,git-any:0.0.1,npm://git-any,0.0.1
toml,MIT,http://www.opensource.org/licenses/MIT,pypi,toml:0.10.0,pypi://toml,0.10.0
8:libnsl2,LGPL-3.0,http://www.gnu.org/licenses/lgpl-3.0-standalone.html,rpm,8:libnsl2:0:1.2.0-2.20180605git4a062cf.el8,rpm://8:libnsl2,0:1.2.0-2.20180605git4a062cf.el8
ubuntu:focal:texlive-latex-extra,GPL-3.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html,deb,ubuntu:focal:texlive-latex-extra:2019.202000218-1,deb://ubuntu:focal:texlive-latex-extra,2019.202000218-1
acorn-jsx,MIT,http://www.opensource.org/licenses/MIT,npm,acorn-jsx:5.3.2,npm://acorn-jsx,5.3.2
8:gzip,GPL-3.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html,rpm,8:gzip:0:1.9-12.el8,rpm://8:gzip,0:1.9-12.el8
ubuntu:focal:libnspr4,MPL-2.0,http://opensource.org/licenses/MPL-2.0,deb,ubuntu:focal:libnspr4:2:4.25-1,deb://ubuntu:focal:libnspr4,2:4.25-1
ubuntu:focal:libmagickcore-6.q16-6,"Artistic-1.0-Perl,BSD,GPL-2.0,GPL-3.0,ImageMagick,LGPL-3.0","http://dev.perl.org/licenses/artistic.html,http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.imagemagick.org/script/license.php,http://www.gnu.org/licenses/lgpl-3.0-standalone.html",deb,ubuntu:focal:libmagickcore-6.q16-6:8:6.9.10.23+dfsg-2.1ubuntu11.4,deb://ubuntu:focal:libmagickcore-6.q16-6,8:6.9.10.23+dfsg-2.1ubuntu11.4
ignore,MIT,http://www.opensource.org/licenses/MIT,npm,ignore:5.2.0,npm://ignore,5.2.0
8:elfutils-libelf,LGPL-3.0,http://www.gnu.org/licenses/lgpl-3.0-standalone.html,rpm,8:elfutils-libelf:0:0.185-1.el8,rpm://8:elfutils-libelf,0:0.185-1.el8
3.15:gdbm,GPL-3.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html,alpine,3.15:gdbm:1.22-r0,alpine://3.15:gdbm,1.22-r0
debian:bullseye:libaudit1,"GPL-2.0,LGPL-2.1","http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html",deb,debian:bullseye:libaudit1:1:3.0-2,deb://debian:bullseye:libaudit1,1:3.0-2
ansi-regex,MIT,http://www.opensource.org/licenses/MIT,npm,ansi-regex:5.0.1,npm://ansi-regex,5.0.1
Pillow,HPND,http://www.opensource.org/licenses/HPND,pypi,Pillow:9.1.1,pypi://Pillow,9.1.1
prompt-toolkit,BSD-3-Clause,http://opensource.org/licenses/BSD-3-Clause,pypi,prompt-toolkit:3.0.28,pypi://prompt-toolkit,3.0.28
ubuntu:focal:libpython3-dev,MIT,http://www.opensource.org/licenses/MIT,deb,ubuntu:focal:libpython3-dev:3.8.2-0ubuntu2,deb://ubuntu:focal:libpython3-dev,3.8.2-0ubuntu2
debian:bullseye:debconf,BSD 2-Clause,http://opensource.org/licenses/BSD-2-Clause,deb,debian:bullseye:debconf:1.5.77,deb://debian:bullseye:debconf,1.5.77
array-switch,MIT,http://www.opensource.org/licenses/MIT,npm,array-switch:0.0.0,npm://array-switch,0.0.0
defaults,MIT,http://www.opensource.org/licenses/MIT,npm,defaults:1.0.3,npm://defaults,1.0.3
logform,MIT,http://www.opensource.org/licenses/MIT,npm,logform:2.4.0,npm://logform,2.4.0
@types/node,MIT,http://www.opensource.org/licenses/MIT,npm,@types/node:17.0.16,npm://@types/node,17.0.16
3.15:libjpeg-turbo,"BSD,ZLIB","http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.opensource.org/licenses/Zlib",alpine,3.15:libjpeg-turbo:2.1.2-r0,alpine://3.15:libjpeg-turbo,2.1.2-r0
buffer,MIT,http://www.opensource.org/licenses/MIT,npm,buffer:4.9.2,npm://buffer,4.9.2
ubuntu:focal:libpopt0,GPL-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,deb,ubuntu:focal:libpopt0:1.16-14,deb://ubuntu:focal:libpopt0,1.16-14
ubuntu:focal:libheimbase1-heimdal,"BSD,GPL-2.0","http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html",deb,ubuntu:focal:libheimbase1-heimdal:7.7.0+dfsg-1ubuntu1,deb://ubuntu:focal:libheimbase1-heimdal,7.7.0+dfsg-1ubuntu1
axios,MIT,http://www.opensource.org/licenses/MIT,npm,axios:0.25.0,npm://axios,0.25.0
ubuntu:focal:gnupg-l10n,"BSD,CC0-1.0,GPL-3.0,LGPL-3.0","http://directory.fsf.org/wiki/License:BSD_4Clause,http://creativecommons.org/publicdomain/zero/1.0/,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.gnu.org/licenses/lgpl-3.0-standalone.html",deb,ubuntu:focal:gnupg-l10n:2.2.19-3ubuntu2.1,deb://ubuntu:focal:gnupg-l10n,2.2.19-3ubuntu2.1
com.sun.jersey:jersey-json,"CDDL-1.0,CDDL-1.1","http://www.opensource.org/licenses/cddl1,http://glassfish.java.net/public/CDDL+GPL_1_1.html",maven,com.sun.jersey:jersey-json:1.9,gav://com.sun.jersey:jersey-json,1.9
io.strimzi:kafka-oauth-server,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,io.strimzi:kafka-oauth-server:0.10.0,gav://io.strimzi:kafka-oauth-server,0.10.0
dir-glob,MIT,http://www.opensource.org/licenses/MIT,npm,dir-glob:3.0.1,npm://dir-glob,3.0.1
ip,MIT,http://www.opensource.org/licenses/MIT,npm,ip:1.1.5,npm://ip,1.1.5
ubuntu:focal:libmagickwand-6.q16-6,"Artistic-1.0-Perl,BSD,GPL-2.0,GPL-3.0,ImageMagick,LGPL-3.0","http://dev.perl.org/licenses/artistic.html,http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.imagemagick.org/script/license.php,http://www.gnu.org/licenses/lgpl-3.0-standalone.html",deb,ubuntu:focal:libmagickwand-6.q16-6:8:6.9.10.23+dfsg-2.1ubuntu11.4,deb://ubuntu:focal:libmagickwand-6.q16-6,8:6.9.10.23+dfsg-2.1ubuntu11.4
cookie-parser,MIT,http://www.opensource.org/licenses/MIT,npm,cookie-parser:1.4.6,npm://cookie-parser,1.4.6
normalize-package-data,BSD-2-Clause,http://opensource.org/licenses/BSD-2-Clause,npm,normalize-package-data:4.0.0,npm://normalize-package-data,4.0.0
kafka-log4j-appender-3.1.0.jar,Apache-2.0,http://licenses.nuget.org/Apache-2.0,generic,kafka-log4j-appender-3.1.0.jar,generic://sha256:1591f2c42b7aab0a5bb08be9bc11fc20046bfe9adeb6196c8e393957f7a1e45f/kafka-log4j-appender-3.1.0.jar,
jupyterhub-ltiauthenticator,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,pypi,jupyterhub-ltiauthenticator:1.0.0,pypi://jupyterhub-ltiauthenticator,1.0.0
acorn-walk,MIT,http://www.opensource.org/licenses/MIT,npm,acorn-walk:8.2.0,npm://acorn-walk,8.2.0
connect-mirror-3.1.0.jar,Apache-2.0,http://licenses.nuget.org/Apache-2.0,generic,connect-mirror-3.1.0.jar,generic://sha256:023370a821964b2cc92ba15dcfcc0bdb8919b3bfd20a2ad6c9d1a4e5939abde3/connect-mirror-3.1.0.jar,
cruise-control-2.5.82.jar,BSD-2-Clause,http://opensource.org/licenses/BSD-2-Clause,generic,cruise-control-2.5.82.jar,generic://sha256:a5e5219c553e309c6dffb7e0a52e5314fd0130bd3801381e3869aa29d633f0b5/cruise-control-2.5.82.jar,
golang.org/x/net,BSD-3-Clause,http://opensource.org/licenses/BSD-3-Clause,go,golang.org/x/net:0.0.0-20210916014120-12bc252f5db8,go://golang.org/x/net,0.0.0-20210916014120-12bc252f5db8
debug,MIT,http://www.opensource.org/licenses/MIT,npm,debug:2.6.9,npm://debug,2.6.9
mime-types,MIT,http://www.opensource.org/licenses/MIT,npm,mime-types:2.1.34,npm://mime-types,2.1.34
npm-audit-report,ISC,http://www.opensource.org/licenses/ISC,npm,npm-audit-report:2.1.5,npm://npm-audit-report,2.1.5
ubuntu:focal:locales,"AGPL-3.0-only,BSD-3-Clause,GPL-2.0-only,GPL-3.0-only,ISC,LGPL-2.1-only,Mup,Newsletr,Spencer-94","http://www.gnu.org/licenses/agpl.txt,http://opensource.org/licenses/BSD-3-Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.opensource.org/licenses/ISC,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,https://fedoraproject.org/wiki/Licensing/Mup,https://fedoraproject.org/wiki/Licensing/Newsletr,https://fedoraproject.org/wiki/Licensing/Henry_Spencer_Reg-Ex_Library_License",deb,ubuntu:focal:locales:2.31-0ubuntu9.7,deb://ubuntu:focal:locales,2.31-0ubuntu9.7
systemlink-sdk,National Instruments General Purpose Software License Agreement,,pypi,systemlink-sdk:21.0.0,pypi://systemlink-sdk,21.0.0
urllib3,MIT,http://www.opensource.org/licenses/MIT,pypi,urllib3:1.26.7,pypi://urllib3,1.26.7
ubuntu:focal:libgpg-error0,"BSD,GPL-3.0,LGPL-3.0","http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.gnu.org/licenses/lgpl-3.0-standalone.html",deb,ubuntu:focal:libgpg-error0:1.37-1,deb://ubuntu:focal:libgpg-error0,1.37-1
distlib,"CNRI-Python,MIT","http://www.opensource.org/licenses/CNRI-Python,http://www.opensource.org/licenses/MIT",pypi,distlib:0.3.0,pypi://distlib,0.3.0
jupyter-core,"BSD,BSD-3-Clause","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-3-Clause",pypi,jupyter-core:4.9.2,pypi://jupyter-core,4.9.2
get-intrinsic,MIT,http://www.opensource.org/licenses/MIT,npm,get-intrinsic:1.1.1,npm://get-intrinsic,1.1.1
@my-scope/package-a,MIT,http://www.opensource.org/licenses/MIT,npm,@my-scope/package-a:0.0.0,npm://@my-scope/package-a,0.0.0
com.amazonaws:aws-java-sdk-kms,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,com.amazonaws:aws-java-sdk-kms:1.11.1015,gav://com.amazonaws:aws-java-sdk-kms,1.11.1015
org.jline:jline-terminal,"BSD,BSD-3-Clause","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-3-Clause",maven,org.jline:jline-terminal:3.12.1,gav://org.jline:jline-terminal,3.12.1
github.com/jcmturner/gofork,BSD-3-Clause,http://opensource.org/licenses/BSD-3-Clause,go,github.com/jcmturner/gofork:1.0.0,go://github.com/jcmturner/gofork,1.0.0
err-code,MIT,http://www.opensource.org/licenses/MIT,npm,err-code:2.0.3,npm://err-code,2.0.3
express-useragent,MIT,http://www.opensource.org/licenses/MIT,npm,express-useragent:1.0.15,npm://express-useragent,1.0.15
libnpmpublish,ISC,http://www.opensource.org/licenses/ISC,npm,libnpmpublish:6.0.2,npm://libnpmpublish,6.0.2
minipass-flush,ISC,http://www.opensource.org/licenses/ISC,npm,minipass-flush:1.0.5,npm://minipass-flush,1.0.5
ubuntu:focal:libmpc3,LGPL-2.1,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,deb,ubuntu:focal:libmpc3:1.1.0-1,deb://ubuntu:focal:libmpc3,1.1.0-1
nest-asyncio,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,pypi,nest-asyncio:1.5.4,pypi://nest-asyncio,1.5.4
tweetnacl,Unlicense,http://unlicense.org/,npm,tweetnacl:0.14.5,npm://tweetnacl,0.14.5
ubuntu:focal:libexpat1-dev,MIT,http://www.opensource.org/licenses/MIT,deb,ubuntu:focal:libexpat1-dev:2.2.9-1build1,deb://ubuntu:focal:libexpat1-dev,2.2.9-1build1
8:libpcap,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,rpm,8:libpcap:14:1.9.1-5.el8,rpm://8:libpcap,14:1.9.1-5.el8
debian:bullseye:libpsl5,MIT,http://www.opensource.org/licenses/MIT,deb,debian:bullseye:libpsl5:0.21.0-1.2,deb://debian:bullseye:libpsl5,0.21.0-1.2
libnpmfund,ISC,http://www.opensource.org/licenses/ISC,npm,libnpmfund:3.0.1,npm://libnpmfund,3.0.1
8:libacl,LGPL-3.0,http://www.gnu.org/licenses/lgpl-3.0-standalone.html,rpm,8:libacl:0:2.2.53-1.el8,rpm://8:libacl,0:2.2.53-1.el8
golang.org/x/crypto,BSD-3-Clause,http://opensource.org/licenses/BSD-3-Clause,go,golang.org/x/crypto:0.0.0-20210616213533-5ff15b29337e,go://golang.org/x/crypto,0.0.0-20210616213533-5ff15b29337e
kafka-connect-storage-common-htrace-core4-shaded-11.0.4.jar,Apache-2.0,http://licenses.nuget.org/Apache-2.0,generic,kafka-connect-storage-common-htrace-core4-shaded-11.0.4.jar,generic://sha256:6d74341e10b2ceefc0ed6b6f15ab9ccb0c10ce62fd11264a6481a23ec86290db/kafka-connect-storage-common-htrace-core4-shaded-11.0.4.jar,
glob,ISC,http://www.opensource.org/licenses/ISC,npm,glob:7.2.0,npm://glob,7.2.0
standard-as-callback,MIT,http://www.opensource.org/licenses/MIT,npm,standard-as-callback:2.1.0,npm://standard-as-callback,2.1.0
flake8-polyfill,MIT,http://www.opensource.org/licenses/MIT,pypi,flake8-polyfill:1.0.2,pypi://flake8-polyfill,1.0.2
ubuntu:focal:util-linux,"BSD-2-Clause,BSD-3-Clause,BSD-4-Clause,GPL-2.0-only,GPL-2.0-or-later,GPL-3.0-or-later,LGPL-2.1-or-later,MIT","http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-3-Clause,http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,http://www.opensource.org/licenses/MIT",deb,ubuntu:focal:util-linux:2.34-0.1ubuntu9.3,deb://ubuntu:focal:util-linux,2.34-0.1ubuntu9.3
ubuntu:focal:libapache-pom-java,Apache-2.0,http://licenses.nuget.org/Apache-2.0,deb,ubuntu:focal:libapache-pom-java:18-1,deb://ubuntu:focal:libapache-pom-java,18-1
commander,MIT,http://www.opensource.org/licenses/MIT,npm,commander:9.0.0,npm://commander,9.0.0
strip-bom,MIT,http://www.opensource.org/licenses/MIT,npm,strip-bom:3.0.0,npm://strip-bom,3.0.0
debian:bullseye:libselinux1,"GPL-2.0,LGPL-2.1","http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html",deb,debian:bullseye:libselinux1:3.1-3,deb://debian:bullseye:libselinux1,3.1-3
org.eclipse.jetty:jetty-util-ajax,"Apache-2.0,EPL-1.0","http://licenses.nuget.org/Apache-2.0,http://www.eclipse.org/legal/epl-v10.html",maven,org.eclipse.jetty:jetty-util-ajax:9.4.43.v20210629,gav://org.eclipse.jetty:jetty-util-ajax,9.4.43.v20210629
connect-json-3.1.0.jar,Apache-2.0,http://licenses.nuget.org/Apache-2.0,generic,connect-json-3.1.0.jar,generic://sha256:f239259688760e5e8b66073d0c40f89e6db65d602c58daada4d538d268eb0090/connect-json-3.1.0.jar,
npm-package-arg,ISC,http://www.opensource.org/licenses/ISC,npm,npm-package-arg:9.0.1,npm://npm-package-arg,9.0.1
jupyterhub,"BSD,BSD-3-Clause","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-3-Clause",pypi,jupyterhub:2.3.0,pypi://jupyterhub,2.3.0
ubuntu:focal:libmaxminddb0,"Apache-2.0,BSD,BSD 2-Clause,GPL-2.0","http://licenses.nuget.org/Apache-2.0,http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-2-Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html",deb,ubuntu:focal:libmaxminddb0:1.4.2-0ubuntu1.20.04.1,deb://ubuntu:focal:libmaxminddb0,1.4.2-0ubuntu1.20.04.1
8:langpacks-en,GPL-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,rpm,8:langpacks-en:0:1.0-12.el8,rpm://8:langpacks-en,0:1.0-12.el8
@npmcli/config,ISC,http://www.opensource.org/licenses/ISC,npm,@npmcli/config:4.0.1,npm://@npmcli/config,4.0.1
ubuntu:focal:libxml2,"ISC,MIT","http://www.opensource.org/licenses/ISC,http://www.opensource.org/licenses/MIT",deb,ubuntu:focal:libxml2:2.9.10+dfsg-5ubuntu0.20.04.2,deb://ubuntu:focal:libxml2,2.9.10+dfsg-5ubuntu0.20.04.2
ubuntu:focal:linux-libc-dev,GPL-1.0-only,http://www.gnu.org/licenses/old-licenses/gpl-1.0-standalone.html,deb,ubuntu:focal:linux-libc-dev:5.4.0-109.123,deb://ubuntu:focal:linux-libc-dev,5.4.0-109.123
eslint,MIT,http://www.opensource.org/licenses/MIT,npm,eslint:7.32.0,npm://eslint,7.32.0
8:pcre,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,rpm,8:pcre:0:8.42-6.el8,rpm://8:pcre,0:8.42-6.el8
