module name,license,repository
core-js@3.16.0,MIT,https://github.com/zloirock/core-js
core-util-is@1.0.2,MIT,https://github.com/isaacs/core-util-is
cors@2.8.5,MIT,https://github.com/expressjs/cors
cosmiconfig@7.0.1,MIT,https://github.com/davidtheclark/cosmiconfig
cp-file@9.1.0,MIT,https://github.com/sindresorhus/cp-file
cpy-cli@4.1.0,MIT,https://github.com/sindresorhus/cpy-cli
cpy@9.0.1,MIT,https://github.com/sindresorhus/cpy
critters@0.0.12,Apache-2.0,https://github.com/GoogleChromeLabs/critters
cross-spawn@6.0.5,MIT,https://github.com/moxystudio/node-cross-spawn
cross-spawn@7.0.3,MIT,https://github.com/moxystudio/node-cross-spawn
css-blank-pseudo@0.1.4,CC0-1.0,https://github.com/csstools/css-blank-pseudo
css-color-names@1.0.1,MIT,https://github.com/bahamas10/css-color-names
css-declaration-sorter@6.1.3,ISC,https://github.com/Siilwyn/css-declaration-sorter
css-has-pseudo@0.10.0,CC0-1.0,https://github.com/csstools/css-has-pseudo
css-loader@6.2.0,MIT,https://github.com/webpack-contrib/css-loader
css-minimizer-webpack-plugin@3.0.2,MIT,https://github.com/webpack-contrib/css-minimizer-webpack-plugin
css-parse@2.0.0,MIT,https://github.com/reworkcss/css-parse
css-prefers-color-scheme@3.1.1,CC0-1.0,https://github.com/csstools/css-prefers-color-scheme
css-select@4.1.3,BSD-2-Clause,https://github.com/fb55/css-select
css-tree@1.1.3,MIT,https://github.com/csstree/csstree
css-what@5.1.0,BSD-2-Clause,https://github.com/fb55/css-what
css@2.2.4,MIT,https://github.com/reworkcss/css
cssdb@4.4.0,CC0-1.0,https://github.com/csstools/cssdb
cssesc@2.0.0,MIT,https://github.com/mathiasbynens/cssesc
cssesc@3.0.0,MIT,https://github.com/mathiasbynens/cssesc
cssnano-preset-default@5.1.6,MIT,https://github.com/cssnano/cssnano
cssnano-utils@2.0.1,MIT,https://github.com/cssnano/cssnano
cssnano@5.0.10,MIT,https://github.com/cssnano/cssnano
csso@4.2.0,MIT,https://github.com/css/csso
cuint@0.2.2,MIT,https://github.com/pierrec/js-cuint
custom-event@1.0.1,MIT,https://github.com/webmodules/custom-event
dashdash@1.14.1,MIT,https://github.com/trentm/node-dashdash
date-format@4.0.6,MIT,https://github.com/nomiddlename/date-format
debug@2.6.9,MIT,https://github.com/visionmedia/debug
debug@3.1.0,MIT,https://github.com/visionmedia/debug
debug@3.2.7,MIT,https://github.com/visionmedia/debug
debug@4.3.2,MIT,https://github.com/visionmedia/debug
debug@4.3.4,MIT,https://github.com/debug-js/debug
decamelize-keys@1.1.0,MIT,https://github.com/dsblv/decamelize-keys
decamelize@1.2.0,MIT,https://github.com/sindresorhus/decamelize
decamelize@5.0.1,MIT,https://github.com/sindresorhus/decamelize
decode-uri-component@0.2.0,MIT,https://github.com/SamVerschueren/decode-uri-component
deep-equal@1.1.1,MIT,https://github.com/substack/node-deep-equal
deep-is@0.1.4,MIT,https://github.com/thlorenz/deep-is
deepmerge@4.2.2,MIT,https://github.com/TehShrike/deepmerge
default-gateway@4.2.0,BSD-2-Clause,https://github.com/silverwind/default-gateway
defaults@1.0.3,MIT,https://github.com/tmpvar/defaults
define-lazy-prop@2.0.0,MIT,https://github.com/sindresorhus/define-lazy-prop
define-properties@1.1.3,MIT,https://github.com/ljharb/define-properties
define-property@0.2.5,MIT,https://github.com/jonschlinkert/define-property
define-property@1.0.0,MIT,https://github.com/jonschlinkert/define-property
define-property@2.0.2,MIT,https://github.com/jonschlinkert/define-property
del@4.1.1,MIT,https://github.com/sindresorhus/del
delayed-stream@1.0.0,MIT,https://github.com/felixge/node-delayed-stream
delegates@1.0.0,MIT,https://github.com/visionmedia/node-delegates
depd@1.1.2,MIT,https://github.com/dougwilson/nodejs-depd
dependency-graph@0.11.0,MIT,https://github.com/jriecken/dependency-graph
destroy@1.0.4,MIT,https://github.com/stream-utils/destroy
detect-node@2.1.0,MIT,https://github.com/iliakan/detect-node
di@0.0.1,MIT,https://github.com/vojtajina/node-di
dir-glob@3.0.1,MIT,https://github.com/kevva/dir-glob
dns-equal@1.0.0,MIT,https://github.com/watson/dns-equal
dns-packet@1.3.4,MIT,https://github.com/mafintosh/dns-packet
dns-txt@2.0.2,MIT,https://github.com/watson/dns-txt
doctrine@2.1.0,Apache-2.0,https://github.com/eslint/doctrine
doctrine@3.0.0,Apache-2.0,https://github.com/eslint/doctrine
dom-serialize@2.2.1,MIT,https://github.com/webmodules/dom-serialize
dom-serializer@1.3.2,MIT,https://github.com/cheeriojs/dom-renderer
domelementtype@2.2.0,BSD-2-Clause,https://github.com/fb55/domelementtype
domhandler@4.2.2,BSD-2-Clause,https://github.com/fb55/domhandler
domutils@2.8.0,BSD-2-Clause,https://github.com/fb55/domutils
ecc-jsbn@0.1.2,MIT,https://github.com/quartzjer/ecc-jsbn
ee-first@1.1.1,MIT,https://github.com/jonathanong/ee-first
ejs@3.1.6,Apache-2.0,https://github.com/mde/ejs
electron-to-chromium@1.3.899,ISC,https://github.com/kilian/electron-to-chromium
emoji-regex@7.0.3,MIT,https://github.com/mathiasbynens/emoji-regex
emoji-regex@8.0.0,MIT,https://github.com/mathiasbynens/emoji-regex
emojis-list@3.0.0,MIT,https://github.com/kikobeats/emojis-list
encodeurl@1.0.2,MIT,https://github.com/pillarjs/encodeurl
encoding@0.1.13,MIT,https://github.com/andris9/encoding
end-of-stream@1.4.4,MIT,https://github.com/mafintosh/end-of-stream
engine.io-parser@5.0.3,MIT,https://github.com/socketio/engine.io-parser
engine.io@6.1.3,MIT,https://github.com/socketio/engine.io
enhanced-resolve@5.8.3,MIT,https://github.com/webpack/enhanced-resolve
enquirer@2.3.6,MIT,https://github.com/enquirer/enquirer
ent@2.2.0,MIT,https://github.com/substack/node-ent
entities@2.2.0,BSD-2-Clause,https://github.com/fb55/entities
env-paths@2.2.1,MIT,https://github.com/sindresorhus/env-paths
err-code@2.0.3,MIT,https://github.com/IndigoUnited/js-err-code
errno@0.1.8,MIT,https://github.com/rvagg/node-errno
error-ex@1.3.2,MIT,https://github.com/qix-/node-error-ex
es-abstract@1.19.1,MIT,https://github.com/ljharb/es-abstract
es-module-lexer@0.7.1,MIT,https://github.com/guybedford/es-module-lexer
es-to-primitive@1.2.1,MIT,https://github.com/ljharb/es-to-primitive
esbuild-wasm@0.12.29,MIT,https://github.com/evanw/esbuild
esbuild-wasm@0.13.8,MIT,https://github.com/evanw/esbuild
esbuild@0.12.29,MIT,https://github.com/evanw/esbuild
esbuild@0.13.8,MIT,https://github.com/evanw/esbuild
escalade@3.1.1,MIT,https://github.com/lukeed/escalade
escape-html@1.0.3,MIT,https://github.com/component/escape-html
escape-string-regexp@1.0.5,MIT,https://github.com/sindresorhus/escape-string-regexp
escape-string-regexp@4.0.0,MIT,https://github.com/sindresorhus/escape-string-regexp
escape-string-regexp@5.0.0,MIT,https://github.com/sindresorhus/escape-string-regexp
eslint-config-airbnb-base@14.2.1,MIT,https://github.com/airbnb/javascript
eslint-config-prettier@8.3.0,MIT,https://github.com/prettier/eslint-config-prettier
eslint-import-resolver-node@0.3.6,MIT,https://github.com/import-js/eslint-plugin-import
eslint-module-utils@2.7.3,MIT,https://github.com/import-js/eslint-plugin-import
eslint-plugin-import@2.25.4,MIT,https://github.com/import-js/eslint-plugin-import
eslint-plugin-unused-imports@2.0.0,MIT,https://github.com/sweepline/eslint-plugin-unused-imports
eslint-rule-composer@0.3.0,MIT,https://github.com/not-an-aardvark/eslint-rule-composer
eslint-scope@5.1.1,BSD-2-Clause,https://github.com/eslint/eslint-scope
eslint-utils@2.1.0,MIT,https://github.com/mysticatea/eslint-utils
eslint-utils@3.0.0,MIT,https://github.com/mysticatea/eslint-utils
eslint-visitor-keys@1.3.0,Apache-2.0,https://github.com/eslint/eslint-visitor-keys
eslint-visitor-keys@2.1.0,Apache-2.0,https://github.com/eslint/eslint-visitor-keys
eslint@7.32.0,MIT,https://github.com/eslint/eslint
espree@7.3.1,BSD-2-Clause,https://github.com/eslint/espree
esprima@4.0.1,BSD-2-Clause,https://github.com/jquery/esprima
esquery@1.4.0,BSD-3-Clause,https://github.com/estools/esquery
esrecurse@4.3.0,BSD-2-Clause,https://github.com/estools/esrecurse
estraverse@4.3.0,BSD-2-Clause,https://github.com/estools/estraverse
estraverse@5.3.0,BSD-2-Clause,https://github.com/estools/estraverse
estree-walker@1.0.1,MIT,https://github.com/Rich-Harris/estree-walker
estree-walker@2.0.2,MIT,https://github.com/Rich-Harris/estree-walker
esutils@2.0.3,BSD-2-Clause,https://github.com/estools/esutils
etag@1.8.1,MIT,https://github.com/jshttp/etag
eventemitter-asyncresource@1.0.0,MIT,https://github.com/addaleax/eventemitter-asyncresource
eventemitter3@4.0.7,MIT,https://github.com/primus/eventemitter3
events@3.3.0,MIT,https://github.com/Gozala/events
eventsource@1.1.0,MIT,https://github.com/EventSource/eventsource
execa@1.0.0,MIT,https://github.com/sindresorhus/execa
exenv-es6@1.1.1,MIT,https://github.com/chrisdholt/exenv-es6
expand-brackets@2.1.4,MIT,https://github.com/jonschlinkert/expand-brackets
express@4.17.1,MIT,https://github.com/expressjs/express
extend-shallow@2.0.1,MIT,https://github.com/jonschlinkert/extend-shallow
extend-shallow@3.0.2,MIT,https://github.com/jonschlinkert/extend-shallow
extend@3.0.2,MIT,https://github.com/justmoon/node-extend
external-editor@3.1.0,MIT,https://github.com/mrkmg/node-external-editor
extglob@2.0.4,MIT,https://github.com/micromatch/extglob
extsprintf@1.3.0,MIT,https://github.com/davepacheco/node-extsprintf
fast-deep-equal@3.1.3,MIT,https://github.com/epoberezkin/fast-deep-equal
fast-glob@3.2.11,MIT,https://github.com/mrmlnc/fast-glob
fast-json-stable-stringify@2.1.0,MIT,https://github.com/epoberezkin/fast-json-stable-stringify
fast-levenshtein@2.0.6,MIT,https://github.com/hiddentao/fast-levenshtein
fastq@1.13.0,ISC,https://github.com/mcollina/fastq
faye-websocket@0.11.4,Apache-2.0,https://github.com/faye/faye-websocket-node
figures@3.2.0,MIT,https://github.com/sindresorhus/figures
file-entry-cache@6.0.1,MIT,https://github.com/royriojas/file-entry-cache
file-saver@2.0.5,MIT,https://github.com/eligrey/FileSaver.js
file-uri-to-path@1.0.0,MIT,https://github.com/TooTallNate/file-uri-to-path
filelist@1.0.2,Apache-2.0,https://github.com/mde/filelist
fill-range@4.0.0,MIT,https://github.com/jonschlinkert/fill-range
fill-range@7.0.1,MIT,https://github.com/jonschlinkert/fill-range
finalhandler@1.1.2,MIT,https://github.com/pillarjs/finalhandler
find-cache-dir@3.3.1,MIT,https://github.com/avajs/find-cache-dir
find-parent-dir@0.3.1,MIT,https://github.com/thlorenz/find-parent-dir
find-up@2.1.0,MIT,https://github.com/sindresorhus/find-up
find-up@3.0.0,MIT,https://github.com/sindresorhus/find-up
find-up@4.1.0,MIT,https://github.com/sindresorhus/find-up
find-up@5.0.0,MIT,https://github.com/sindresorhus/find-up
flat-cache@3.0.4,MIT,https://github.com/royriojas/flat-cache
flatted@3.2.5,ISC,https://github.com/WebReflection/flatted
flatten@1.0.3,MIT,https://github.com/mk-pmb/flatten-js
follow-redirects@1.14.9,MIT,https://github.com/follow-redirects/follow-redirects
for-in@1.0.2,MIT,https://github.com/jonschlinkert/for-in
forever-agent@0.6.1,Apache-2.0,https://github.com/mikeal/forever-agent
form-data@2.3.3,MIT,https://github.com/form-data/form-data
forwarded@0.2.0,MIT,https://github.com/jshttp/forwarded
fragment-cache@0.2.1,MIT,https://github.com/jonschlinkert/fragment-cache
fresh@0.5.2,MIT,https://github.com/jshttp/fresh
fs-extra@10.0.1,MIT,https://github.com/jprichardson/node-fs-extra
fs-extra@9.1.0,MIT,https://github.com/jprichardson/node-fs-extra
fs-minipass@2.1.0,ISC,https://github.com/npm/fs-minipass
fs-monkey@1.0.3,Unlicense,https://github.com/streamich/fs-monkey
fs.realpath@1.0.0,ISC,https://github.com/isaacs/fs.realpath
fsevents@1.2.13,MIT,https://github.com/strongloop/fsevents
fsevents@2.3.2,MIT,https://github.com/fsevents/fsevents
function-bind@1.1.1,MIT,https://github.com/Raynos/function-bind
functional-red-black-tree@1.0.1,MIT,https://github.com/mikolalysenko/functional-red-black-tree
gauge@2.7.4,ISC,https://github.com/iarna/gauge
gensync@1.0.0-beta.2,MIT,https://github.com/loganfsmyth/gensync
get-caller-file@2.0.5,ISC,https://github.com/stefanpenner/get-caller-file
get-intrinsic@1.1.1,MIT,https://github.com/ljharb/get-intrinsic
get-stream@4.1.0,MIT,https://github.com/sindresorhus/get-stream
get-symbol-description@1.0.0,MIT,https://github.com/inspect-js/get-symbol-description
get-value@2.0.6,MIT,https://github.com/jonschlinkert/get-value
getpass@0.1.7,MIT,https://github.com/arekinath/node-getpass
glob-parent@3.1.0,ISC,https://github.com/es128/glob-parent
glob-parent@5.1.2,ISC,https://github.com/gulpjs/glob-parent
glob-parent@6.0.2,ISC,https://github.com/gulpjs/glob-parent
glob-to-regexp@0.4.1,BSD-2-Clause,https://github.com/fitzgen/glob-to-regexp
glob@7.1.7,ISC,https://github.com/isaacs/node-glob
globals@11.12.0,MIT,https://github.com/sindresorhus/globals
globals@13.12.0,MIT,https://github.com/sindresorhus/globals
globby@11.0.4,MIT,https://github.com/sindresorhus/globby
globby@13.1.1,MIT,https://github.com/sindresorhus/globby
globby@6.1.0,MIT,https://github.com/sindresorhus/globby
graceful-fs@4.2.8,ISC,https://github.com/isaacs/node-graceful-fs
handle-thing@2.0.1,MIT,https://github.com/indutny/handle-thing
har-schema@2.0.0,ISC,https://github.com/ahmadnassri/har-schema
har-validator@5.1.5,MIT,https://github.com/ahmadnassri/node-har-validator
hard-rejection@2.1.0,MIT,https://github.com/sindresorhus/hard-rejection
has-bigints@1.0.1,MIT,https://github.com/ljharb/has-bigints
has-flag@3.0.0,MIT,https://github.com/sindresorhus/has-flag
has-flag@4.0.0,MIT,https://github.com/sindresorhus/has-flag
has-symbols@1.0.2,MIT,https://github.com/inspect-js/has-symbols
has-tostringtag@1.0.0,MIT,https://github.com/inspect-js/has-tostringtag
has-unicode@2.0.1,ISC,https://github.com/iarna/has-unicode
has-value@0.3.1,MIT,https://github.com/jonschlinkert/has-value
has-value@1.0.0,MIT,https://github.com/jonschlinkert/has-value
has-values@0.1.4,MIT,https://github.com/jonschlinkert/has-values
has-values@1.0.0,MIT,https://github.com/jonschlinkert/has-values
has@1.0.3,MIT,https://github.com/tarruda/has
hdr-histogram-js@2.0.1,BSD*,https://github.com/HdrHistogram/HdrHistogramJS
hdr-histogram-percentiles-obj@3.0.0,MIT,https://github.com/GlenTiki/hdr-histogram-percentiles-obj
he@1.2.0,MIT,https://github.com/mathiasbynens/he
hex-rgb@5.0.0,MIT,https://github.com/sindresorhus/hex-rgb
hosted-git-info@4.0.2,ISC,https://github.com/npm/hosted-git-info
hpack.js@2.1.6,MIT,https://github.com/indutny/hpack.js
html-entities@1.4.0,MIT,https://github.com/mdevils/node-html-entities
html-escaper@2.0.2,MIT,https://github.com/WebReflection/html-escaper
http-cache-semantics@4.1.0,BSD-2-Clause,https://github.com/kornelski/http-cache-semantics
http-deceiver@1.2.7,MIT,https://github.com/indutny/http-deceiver
http-errors@1.6.3,MIT,https://github.com/jshttp/http-errors
http-errors@1.7.2,MIT,https://github.com/jshttp/http-errors
http-parser-js@0.5.3,MIT,https://github.com/creationix/http-parser-js
http-proxy-agent@4.0.1,MIT,https://github.com/TooTallNate/node-http-proxy-agent
http-proxy-middleware@0.19.1,MIT,https://github.com/chimurai/http-proxy-middleware
http-proxy@1.18.1,MIT,https://github.com/http-party/node-http-proxy
http-signature@1.2.0,MIT,https://github.com/joyent/node-http-signature
https-proxy-agent@5.0.0,MIT,https://github.com/TooTallNate/node-https-proxy-agent
humanize-ms@1.2.1,MIT,https://github.com/node-modules/humanize-ms
iconv-lite@0.4.24,MIT,https://github.com/ashtuchkin/iconv-lite
iconv-lite@0.6.3,MIT,https://github.com/ashtuchkin/iconv-lite
icss-utils@5.1.0,ISC,https://github.com/css-modules/icss-utils
ieee754@1.2.1,BSD-3-Clause,https://github.com/feross/ieee754
ignore-walk@3.0.4,ISC,https://github.com/isaacs/ignore-walk
ignore@4.0.6,MIT,https://github.com/kaelzhang/node-ignore
ignore@5.1.8,MIT,https://github.com/kaelzhang/node-ignore
ignore@5.2.0,MIT,https://github.com/kaelzhang/node-ignore
image-size@0.5.5,MIT,https://github.com/image-size/image-size
import-fresh@3.3.0,MIT,https://github.com/sindresorhus/import-fresh
import-local@2.0.0,MIT,https://github.com/sindresorhus/import-local
imurmurhash@0.1.4,MIT,https://github.com/jensyt/imurmurhash-js
indent-string@4.0.0,MIT,https://github.com/sindresorhus/indent-string
indent-string@5.0.0,MIT,https://github.com/sindresorhus/indent-string
indexes-of@1.0.1,MIT,https://github.com/dominictarr/indexes-of
infer-owner@1.0.4,ISC,https://github.com/npm/infer-owner
inflight@1.0.6,ISC,https://github.com/npm/inflight
inherits@2.0.3,ISC,https://github.com/isaacs/inherits
inherits@2.0.4,ISC,https://github.com/isaacs/inherits
ini@2.0.0,ISC,https://github.com/isaacs/ini
injection-js@2.4.0,MIT,https://github.com/mgechev/injection-js
inquirer@8.1.2,MIT,https://github.com/SBoudrias/Inquirer.js
internal-ip@4.3.0,MIT,https://github.com/sindresorhus/internal-ip
internal-slot@1.0.3,MIT,https://github.com/ljharb/internal-slot
ip-regex@2.1.0,MIT,https://github.com/sindresorhus/ip-regex
ip@1.1.5,MIT,https://github.com/indutny/node-ip
ipaddr.js@1.9.1,MIT,https://github.com/whitequark/ipaddr.js
is-absolute-url@3.0.3,MIT,https://github.com/sindresorhus/is-absolute-url
is-accessor-descriptor@0.1.6,MIT,https://github.com/jonschlinkert/is-accessor-descriptor
is-accessor-descriptor@1.0.0,MIT,https://github.com/jonschlinkert/is-accessor-descriptor
is-arguments@1.1.1,MIT,https://github.com/inspect-js/is-arguments
is-arrayish@0.2.1,MIT,https://github.com/qix-/node-is-arrayish
is-bigint@1.0.4,MIT,https://github.com/inspect-js/is-bigint
is-binary-path@1.0.1,MIT,https://github.com/sindresorhus/is-binary-path
is-binary-path@2.1.0,MIT,https://github.com/sindresorhus/is-binary-path
is-boolean-object@1.1.2,MIT,https://github.com/inspect-js/is-boolean-object
is-buffer@1.1.6,MIT,https://github.com/feross/is-buffer
is-callable@1.2.4,MIT,https://github.com/inspect-js/is-callable
is-core-module@2.8.0,MIT,https://github.com/inspect-js/is-core-module
is-data-descriptor@0.1.4,MIT,https://github.com/jonschlinkert/is-data-descriptor
is-data-descriptor@1.0.0,MIT,https://github.com/jonschlinkert/is-data-descriptor
is-date-object@1.0.5,MIT,https://github.com/inspect-js/is-date-object
is-descriptor@0.1.6,MIT,https://github.com/jonschlinkert/is-descriptor
is-descriptor@1.0.2,MIT,https://github.com/jonschlinkert/is-descriptor
is-docker@2.2.1,MIT,https://github.com/sindresorhus/is-docker
is-extendable@0.1.1,MIT,https://github.com/jonschlinkert/is-extendable
is-extendable@1.0.1,MIT,https://github.com/jonschlinkert/is-extendable
is-extglob@2.1.1,MIT,https://github.com/jonschlinkert/is-extglob
is-fullwidth-code-point@1.0.0,MIT,https://github.com/sindresorhus/is-fullwidth-code-point
is-fullwidth-code-point@2.0.0,MIT,https://github.com/sindresorhus/is-fullwidth-code-point
is-fullwidth-code-point@3.0.0,MIT,https://github.com/sindresorhus/is-fullwidth-code-point
is-glob@3.1.0,MIT,https://github.com/jonschlinkert/is-glob
is-glob@4.0.3,MIT,https://github.com/micromatch/is-glob
is-interactive@1.0.0,MIT,https://github.com/sindresorhus/is-interactive
is-lambda@1.0.1,MIT,https://github.com/watson/is-lambda
is-module@1.0.0,MIT,https://github.com/component/is-module
is-negative-zero@2.0.2,MIT,https://github.com/inspect-js/is-negative-zero
is-number-object@1.0.6,MIT,https://github.com/inspect-js/is-number-object
is-number@3.0.0,MIT,https://github.com/jonschlinkert/is-number
is-number@7.0.0,MIT,https://github.com/jonschlinkert/is-number
is-path-cwd@2.2.0,MIT,https://github.com/sindresorhus/is-path-cwd
is-path-in-cwd@2.1.0,MIT,https://github.com/sindresorhus/is-path-in-cwd
is-path-inside@2.1.0,MIT,https://github.com/sindresorhus/is-path-inside
is-plain-obj@1.1.0,MIT,https://github.com/sindresorhus/is-plain-obj
is-plain-object@2.0.4,MIT,https://github.com/jonschlinkert/is-plain-object
is-reference@1.2.1,MIT,https://github.com/Rich-Harris/is-reference
is-regex@1.1.4,MIT,https://github.com/inspect-js/is-regex
is-resolvable@1.1.0,ISC,https://github.com/shinnn/is-resolvable
is-shared-array-buffer@1.0.1,MIT,https://github.com/inspect-js/is-shared-array-buffer
is-stream@1.1.0,MIT,https://github.com/sindresorhus/is-stream
is-string@1.0.7,MIT,https://github.com/ljharb/is-string
is-symbol@1.0.4,MIT,https://github.com/inspect-js/is-symbol
is-typedarray@1.0.0,MIT,https://github.com/hughsk/is-typedarray
is-unicode-supported@0.1.0,MIT,https://github.com/sindresorhus/is-unicode-supported
is-weakref@1.0.2,MIT,https://github.com/inspect-js/is-weakref
is-what@3.14.1,MIT,https://github.com/mesqueeb/is-what
is-windows@1.0.2,MIT,https://github.com/jonschlinkert/is-windows
is-wsl@1.1.0,MIT,https://github.com/sindresorhus/is-wsl
is-wsl@2.2.0,MIT,https://github.com/sindresorhus/is-wsl
isarray@1.0.0,MIT,https://github.com/juliangruber/isarray
isbinaryfile@4.0.8,MIT,https://github.com/gjtorikian/isBinaryFile
isexe@2.0.0,ISC,https://github.com/isaacs/isexe
isobject@2.1.0,MIT,https://github.com/jonschlinkert/isobject
isobject@3.0.1,MIT,https://github.com/jonschlinkert/isobject
isstream@0.1.2,MIT,https://github.com/rvagg/isstream
istanbul-lib-coverage@2.0.5,BSD-3-Clause,https://github.com/istanbuljs/istanbuljs
istanbul-lib-coverage@3.2.0,BSD-3-Clause,https://github.com/istanbuljs/istanbuljs
istanbul-lib-instrument@4.0.3,BSD-3-Clause,https://github.com/istanbuljs/istanbuljs
istanbul-lib-report@3.0.0,BSD-3-Clause,https://github.com/istanbuljs/istanbuljs
istanbul-lib-source-maps@3.0.6,BSD-3-Clause,https://github.com/istanbuljs/istanbuljs
istanbul-lib-source-maps@4.0.1,BSD-3-Clause,https://github.com/istanbuljs/istanbuljs
istanbul-reports@3.0.5,BSD-3-Clause,https://github.com/istanbuljs/istanbuljs
jake@10.8.2,Apache-2.0,https://github.com/jakejs/jake
jasmine-core@3.8.0,MIT,https://github.com/jasmine/jasmine
jasmine-expect@4.0.2,MIT,https://github.com/JamieMason/Jasmine-Matchers
jest-worker@27.3.1,MIT,https://github.com/facebook/jest
js-tokens@4.0.0,MIT,https://github.com/lydell/js-tokens
js-yaml@3.14.1,MIT,https://github.com/nodeca/js-yaml
jsbn@0.1.1,MIT,https://github.com/andyperlitch/jsbn
jsesc@0.5.0,MIT,https://github.com/mathiasbynens/jsesc
jsesc@2.5.2,MIT,https://github.com/mathiasbynens/jsesc
json-parse-better-errors@1.0.2,MIT,https://github.com/zkat/json-parse-better-errors
json-parse-even-better-errors@2.3.1,MIT,https://github.com/npm/json-parse-even-better-errors
json-schema-traverse@0.4.1,MIT,https://github.com/epoberezkin/json-schema-traverse
json-schema-traverse@1.0.0,MIT,https://github.com/epoberezkin/json-schema-traverse
json-schema@0.4.0,(AFL-2.1 OR BSD-3-Clause),https://github.com/kriszyp/json-schema
json-stable-stringify-without-jsonify@1.0.1,MIT,https://github.com/samn/json-stable-stringify
json-stringify-safe@5.0.1,ISC,https://github.com/isaacs/json-stringify-safe
json3@3.3.3,MIT,https://github.com/bestiejs/json3
json5@1.0.1,MIT,https://github.com/json5/json5
json5@2.2.0,MIT,https://github.com/json5/json5
jsonc-parser@3.0.0,MIT,https://github.com/microsoft/node-jsonc-parser
jsonfile@6.1.0,MIT,https://github.com/jprichardson/node-jsonfile
jsonparse@1.3.1,MIT,https://github.com/creationix/jsonparse
jsprim@1.4.2,MIT,https://github.com/joyent/node-jsprim
junk@4.0.0,MIT,https://github.com/sindresorhus/junk
karma-chrome-launcher@3.1.0,MIT,https://github.com/karma-runner/karma-chrome-launcher
karma-coverage-istanbul-reporter@3.0.3,MIT,https://github.com/mattlewis92/karma-coverage-istanbul-reporter
karma-coverage@2.0.3,MIT,https://github.com/karma-runner/karma-coverage
karma-jasmine-html-reporter@1.7.0,MIT,https://github.com/dfederm/karma-jasmine-html-reporter
karma-jasmine-matchers@4.0.2,MIT,
karma-jasmine@4.0.1,MIT,https://github.com/karma-runner/karma-jasmine
karma-junit-reporter@2.0.1,MIT,https://github.com/karma-runner/karma-junit-reporter
karma-source-map-support@1.4.0,MIT,https://github.com/tschaub/karma-source-map-support
karma@6.3.17,MIT,https://github.com/karma-runner/karma
killable@1.0.1,ISC,https://github.com/marten-de-vries/killable
kind-of@3.2.2,MIT,https://github.com/jonschlinkert/kind-of
kind-of@4.0.0,MIT,https://github.com/jonschlinkert/kind-of
kind-of@5.1.0,MIT,https://github.com/jonschlinkert/kind-of
kind-of@6.0.3,MIT,https://github.com/jonschlinkert/kind-of
klona@2.0.5,MIT,https://github.com/lukeed/klona
less-loader@10.0.1,MIT,https://github.com/webpack-contrib/less-loader
less@4.1.1,Apache-2.0,https://github.com/less/less.js
levn@0.4.1,MIT,https://github.com/gkz/levn
license-webpack-plugin@2.3.20,ISC,https://github.com/xz64/license-webpack-plugin
lilconfig@2.0.4,MIT,https://github.com/antonk52/lilconfig
lines-and-columns@1.1.6,MIT,https://github.com/eventualbuddha/lines-and-columns
loader-runner@4.2.0,MIT,https://github.com/webpack/loader-runner
loader-utils@1.4.0,MIT,https://github.com/webpack/loader-utils
loader-utils@2.0.0,MIT,https://github.com/webpack/loader-utils
locate-path@2.0.0,MIT,https://github.com/sindresorhus/locate-path
locate-path@3.0.0,MIT,https://github.com/sindresorhus/locate-path
locate-path@5.0.0,MIT,https://github.com/sindresorhus/locate-path
locate-path@6.0.0,MIT,https://github.com/sindresorhus/locate-path
lodash.debounce@4.0.8,MIT,https://github.com/lodash/lodash
lodash.memoize@4.1.2,MIT,https://github.com/lodash/lodash
lodash.merge@4.6.2,MIT,https://github.com/lodash/lodash
lodash.truncate@4.4.2,MIT,https://github.com/lodash/lodash
lodash.uniq@4.5.0,MIT,https://github.com/lodash/lodash
lodash@4.17.21,MIT,https://github.com/lodash/lodash
log-symbols@4.1.0,MIT,https://github.com/sindresorhus/log-symbols
log4js@6.4.4,Apache-2.0,https://github.com/log4js-node/log4js-node
loglevel@1.7.1,MIT,https://github.com/pimterry/loglevel
lru-cache@6.0.0,ISC,https://github.com/isaacs/node-lru-cache
magic-string@0.25.7,MIT,https://github.com/rich-harris/magic-string
make-dir@2.1.0,MIT,https://github.com/sindresorhus/make-dir
make-dir@3.1.0,MIT,https://github.com/sindresorhus/make-dir
make-fetch-happen@9.1.0,ISC,https://github.com/npm/make-fetch-happen
map-age-cleaner@0.1.3,MIT,https://github.com/SamVerschueren/map-age-cleaner
map-cache@0.2.2,MIT,https://github.com/jonschlinkert/map-cache
map-obj@1.0.1,MIT,https://github.com/sindresorhus/map-obj
map-obj@4.3.0,MIT,https://github.com/sindresorhus/map-obj
map-visit@1.0.0,MIT,https://github.com/jonschlinkert/map-visit
mdn-data@2.0.14,CC0-1.0,https://github.com/mdn/data
media-typer@0.3.0,MIT,https://github.com/jshttp/media-typer
mem@8.1.1,MIT,https://github.com/sindresorhus/mem
memfs@3.3.0,Unlicense,https://github.com/streamich/memfs
memory-fs@0.4.1,MIT,https://github.com/webpack/memory-fs
meow@10.1.2,MIT,https://github.com/sindresorhus/meow
merge-descriptors@1.0.1,MIT,https://github.com/component/merge-descriptors
merge-source-map@1.1.0,MIT,https://github.com/keik/merge-source-map
